2.79	-0.171
2.80	-0.171
2.81	
2.93	
3.04	-0.138
3.05	-0.134
3.06	-0.131
3.07	
3.19	
3.30	
3.41	-0.012
3.42	-0.009
3.43	
3.54	
3.65	0.041
3.66	0.042
3.67	0.043
3.68	0.044
3.69	0.045
3.70	0.046
3.71	0.048
3.73	0.049
3.74	
3.85	
3.96	0.053
3.97	0.052
3.98	0.052
3.99	0.051
4.01	0.050
4.02	0.050
4.03	0.049
4.04	0.048
4.06	0.046
4.08	0.045
4.09	0.045
4.10	0.044
4.11	
4.22	0.032
4.23	0.032
4.24	0.030
4.25	0.029
4.26	0.028
4.27	0.027
4.28	0.026
4.29	
4.40	0.014
4.41	0.013
4.42	
4.54	0.002
4.55	0.001
4.56	0.000
4.58	
4.69	-0.007
4.70	-0.007
4.71	-0.008
4.72	-0.008
4.73	-0.010
4.74	-0.010
4.75	-0.010
4.76	-0.010
4.77	-0.011
4.79	
4.90	-0.012
4.91	
5.02	
5.13	
5.24	
5.35	-0.006
5.36	
5.47	-0.003
5.48	-0.003
5.49	-0.003
5.51	
5.62	0.000
5.63	
5.74	0.002
5.75	
5.86	0.003
5.88	
5.99	0.004
6.00	0.004
6.01	0.004
6.02	0.004
6.03	0.004
6.04	
6.15	0.004
6.16	
6.27	0.002
6.29	
6.40	0.002
6.41	
6.52	0.002
6.53	
6.64	0.001
6.65	0.001
