3.41	-0.163
3.41	-0.163
3.42	-0.163
3.43	-0.163
3.44	-0.163
3.44	-0.163
3.45	-0.163
3.46	-0.163
3.47	-0.163
3.47	-0.163
3.48	-0.163
3.49	-0.163
3.49	-0.163
3.50	-0.163
3.51	
3.62	
3.72	-0.130
3.73	-0.128
3.74	-0.127
3.74	-0.125
3.75	
3.86	-0.098
3.86	-0.096
3.87	-0.094
3.88	-0.092
3.89	-0.090
3.89	-0.088
3.90	
4.01	-0.062
4.01	-0.060
4.02	-0.059
4.03	-0.058
4.04	-0.056
4.04	-0.055
4.05	-0.053
4.06	
4.16	-0.032
4.17	-0.031
4.18	
4.28	-0.017
4.29	-0.016
4.30	-0.016
4.30	-0.015
4.31	
4.42	-0.006
4.42	-0.006
4.43	-0.006
4.44	
4.55	-0.001
4.55	0.000
4.56	0.000
4.57	0.000
4.57	0.000
4.58	0.000
4.59	0.000
4.60	0.001
4.60	0.001
4.61	0.001
4.62	0.001
4.62	
4.73	0.002
4.74	
4.84	
4.95	0.001
4.96	0.001
4.96	0.001
4.97	
5.08	0.000
5.08	0.000
5.09	0.000
5.10	0.000
5.10	0.000
5.11	0.000
5.12	0.000
5.12	0.000
5.13	0.000
5.14	0.000
5.14	-0.001
5.15	-0.001
5.16	-0.001
5.16	-0.001
5.17	-0.001
5.18	-0.001
5.18	
5.29	-0.002
5.30	-0.002
5.30	
5.41	-0.003
5.42	-0.003
5.42	-0.003
5.43	-0.003
5.44	-0.003
5.45	
5.55	-0.004
5.56	-0.004
5.57	-0.004
5.57	-0.004
5.58	-0.004
5.59	-0.004
5.59	-0.004
5.60	-0.004
5.61	-0.004
5.62	-0.004
5.62	-0.004
5.63	-0.004
5.64	
5.74	-0.005
5.75	-0.005
5.75	-0.005
5.76	-0.005
5.77	-0.005
5.77	-0.005
5.78	-0.005
5.79	-0.005
5.79	-0.005
5.80	
5.91	-0.005
5.91	-0.005
5.92	-0.005
5.93	-0.005
5.94	
6.04	-0.006
6.05	-0.006
6.05	-0.006
6.06	-0.006
