27.37	-0.183
27.39	-0.183
27.40	-0.183
27.41	
27.52	-0.180
27.53	-0.180
27.55	
27.66	-0.182
27.67	-0.180
27.68	-0.179
27.69	-0.178
27.71	-0.176
27.72	-0.174
27.73	-0.172
27.74	-0.170
27.75	
27.86	
27.97	-0.087
27.98	-0.082
28.00	
28.11	-0.024
28.12	-0.020
28.13	
28.24	0.029
28.25	
28.36	0.068
28.37	
28.48	0.091
28.49	
28.60	
28.71	0.096
28.72	0.094
28.73	
28.84	0.079
28.85	0.077
28.86	
28.98	0.053
28.99	0.050
29.00	0.048
29.01	0.045
29.03	0.042
29.04	0.040
29.05	0.037
29.06	0.034
29.07	0.032
29.08	
29.20	0.002
29.21	
29.32	
29.43	-0.039
29.45	
29.56	
29.67	-0.052
29.68	-0.052
29.69	-0.052
29.70	-0.052
29.71	-0.052
29.73	-0.051
29.75	-0.051
29.76	-0.050
29.77	-0.049
29.79	-0.048
29.80	-0.047
29.81	
29.92	-0.037
29.93	-0.036
29.95	-0.034
29.96	-0.033
29.97	-0.032
29.98	-0.031
29.99	-0.030
30.00	-0.028
30.01	-0.027
30.02	-0.026
30.03	-0.024
30.05	-0.023
30.06	
30.17	-0.008
30.18	
30.29	0.004
30.30	
30.41	0.013
30.42	0.014
30.43	0.014
30.45	0.016
30.46	0.016
30.47	0.017
30.48	0.017
30.49	0.018
30.50	0.018
30.51	0.019
30.52	0.020
30.54	0.020
30.55	0.020
30.56	0.020
30.57	0.021
30.58	
30.69	0.022
30.70	0.022
30.71	0.021
30.73	0.021
30.75	0.021
30.76	0.021
30.78	
30.88	
30.99	0.011
31.01	
31.12	0.004
31.13	
31.24	
31.35	-0.008
31.36	-0.008
31.38	-0.010
31.39	-0.010
31.40	-0.010
31.41	-0.010
31.42	-0.011
31.43	-0.011
31.44	-0.011
31.45	-0.012
31.46	-0.012
31.47	-0.012
31.48	-0.012
31.50	-0.013
31.51	
31.62	
31.73	-0.015
31.74	-0.015
31.75	
31.86	-0.014
31.87	
31.98	
32.09	-0.008
32.10	-0.008
32.11	
32.22	-0.004
32.24	-0.004
32.25	
32.36	
32.47	0.000
32.48	0.000
32.50	0.001
32.51	0.001
32.52	0.001
32.53	0.001
32.54	
32.65	
32.76	0.002
32.78	
32.89	0.001
32.90	0.001
32.91	0.001
32.92	0.001
32.93	0.001
32.95	
33.06	0.000
33.07	-0.001
33.09	-0.001
33.10	-0.001
33.11	
33.22	-0.002
33.23	
33.34	-0.003
33.35	
33.46	-0.004
33.47	-0.004
33.48	
33.59	-0.005
33.60	-0.005
33.61	-0.005
33.63	
33.75	-0.006
33.76	-0.006
33.77	-0.006
33.78	-0.006
33.79	
33.90	-0.005
33.91	
34.02	-0.004
34.03	-0.004
34.05	-0.004
34.06	
34.17	-0.004
34.18	-0.004
34.19	
34.31	-0.004
34.32	-0.004
34.33	-0.004
34.35	-0.004
34.36	
34.47	-0.003
34.48	-0.003
34.49	
34.61	-0.003
34.62	-0.003
34.63	-0.003
34.64	-0.003
34.66	-0.003
34.67	-0.003
34.68	-0.003
34.70	-0.003
34.71	
34.82	-0.004
34.83	-0.004
34.84	-0.004
34.86	-0.004
34.87	-0.004
34.88	-0.004
34.89	-0.004
