9.51	-0.192
9.52	-0.192
9.53	-0.194
9.54	-0.194
9.55	-0.194
9.56	-0.194
9.57	-0.195
9.58	-0.195
9.60	
9.71	
9.82	-0.195
9.83	-0.194
9.84	
9.95	-0.172
9.97	-0.169
9.98	-0.164
9.99	-0.161
10.00	-0.157
10.01	-0.152
10.02	-0.147
10.04	-0.143
10.05	-0.138
10.06	
10.17	-0.078
10.18	-0.072
10.20	
10.31	-0.004
10.32	0.001
10.33	0.006
10.34	0.014
10.35	0.019
10.36	0.024
10.38	0.032
10.39	0.037
10.40	0.041
10.41	
10.53	0.092
10.54	0.095
10.55	0.098
10.56	0.102
10.57	0.105
10.58	
10.69	
10.81	0.133
10.82	0.132
10.83	0.132
10.85	0.130
10.86	
10.97	0.115
10.98	0.113
11.00	0.109
11.01	
11.12	0.080
11.13	0.077
11.14	0.073
11.15	0.069
11.16	0.066
11.18	0.061
11.19	0.058
11.20	0.054
11.21	0.052
11.22	0.048
11.23	
11.34	0.009
11.36	0.004
11.37	0.001
11.38	
11.49	-0.034
11.50	
11.61	
11.72	-0.074
11.73	
11.84	
11.95	-0.071
11.97	-0.070
11.98	-0.067
11.99	-0.066
12.00	-0.064
12.01	-0.063
12.02	-0.062
12.03	-0.060
12.05	-0.059
12.06	-0.056
12.07	-0.055
12.08	-0.054
12.09	-0.051
12.10	-0.050
12.11	-0.047
12.12	
12.23	-0.023
12.25	-0.022
12.26	-0.019
12.27	-0.017
12.28	-0.015
12.29	
12.40	
12.51	0.026
12.52	0.027
12.53	0.029
12.55	0.030
12.56	0.032
12.57	0.033
12.58	0.034
12.59	
12.70	0.044
12.71	0.045
12.73	0.046
12.74	
12.85	0.047
12.86	0.046
12.88	
12.99	0.040
13.00	0.040
13.01	
13.13	0.028
13.14	
13.25	0.014
13.26	0.012
13.27	0.010
13.28	0.009
13.30	0.008
13.31	
13.42	-0.007
13.43	-0.007
13.44	
13.56	-0.019
13.57	-0.020
13.58	
13.69	
13.80	-0.030
13.81	-0.030
13.83	-0.030
13.84	-0.030
13.85	-0.030
13.86	-0.030
13.87	-0.030
13.89	
14.00	
14.11	-0.020
14.12	-0.019
14.13	-0.019
14.14	-0.018
14.15	-0.018
14.17	
14.28	-0.008
14.29	-0.007
14.30	-0.007
14.31	-0.006
14.32	-0.006
14.33	-0.004
14.35	-0.004
14.36	-0.003
14.37	
14.48	0.005
14.49	0.005
14.50	0.006
14.51	
14.62	0.012
14.63	0.012
14.64	0.012
14.66	0.013
14.67	
14.78	0.014
14.80	0.014
14.81	0.014
14.83	0.014
14.84	0.014
14.85	0.014
14.86	0.014
14.88	
15.00	0.013
15.01	0.012
15.02	0.012
15.03	0.012
15.04	0.012
15.05	0.011
15.06	0.010
15.07	0.010
15.08	0.010
15.09	
15.21	0.005
15.22	0.005
15.23	0.004
15.25	0.004
15.27	0.002
15.28	0.002
15.29	0.002
15.30	0.001
15.31	0.001
15.32	
15.43	-0.003
15.45	-0.004
15.46	-0.004
15.47	-0.004
15.48	-0.006
15.49	-0.006
15.51	-0.006
15.52	-0.007
15.53	-0.007
15.55	-0.007
15.56	-0.007
15.57	-0.007
15.58	-0.008
15.59	-0.008
15.61	-0.008
15.63	
15.74	-0.011
15.75	-0.011
15.77	-0.011
15.79	-0.011
15.80	-0.011
15.81	-0.011
15.83	-0.011
15.84	-0.011
15.85	-0.011
15.86	-0.011
15.88	-0.011
15.89	
16.00	
16.11	-0.008
16.13	-0.007
16.15	-0.007
16.16	-0.007
16.17	-0.007
16.18	-0.007
16.19	-0.006
16.20	-0.006
16.21	-0.006
16.22	-0.006
16.23	-0.006
16.24	-0.006
16.26	
16.37	-0.003
16.38	-0.003
16.39	-0.002
16.40	-0.002
16.41	-0.002
16.43	-0.002
16.44	-0.001
16.45	-0.001
16.46	0.000
16.47	
16.58	0.001
16.59	0.001
16.61	0.001
16.62	
16.73	
16.84	0.002
16.85	
16.96	0.002
16.97	0.002
16.99	0.002
17.00	0.002
17.01	0.002
17.02	0.002
17.03	0.002
17.04	0.002
17.05	
17.16	0.001
17.17	0.001
17.19	0.001
17.20	0.001
17.21	
17.32	-0.001
17.33	-0.001
17.35	
17.46	-0.002
17.48	-0.002
17.49	
17.60	-0.003
17.62	-0.003
17.64	
17.75	-0.004
17.77	-0.004
17.78	-0.004
17.80	
17.91	-0.004
17.92	-0.004
17.93	-0.004
17.94	
18.06	-0.003
18.07	-0.003
18.08	-0.003
18.09	
18.20	-0.003
18.21	
18.32	-0.003
18.33	
18.45	-0.002
18.46	-0.002
18.47	-0.002
18.48	-0.002
18.49	-0.002
18.50	-0.002
