21.29	-0.175
21.30	
21.41	
21.52	-0.164
21.53	-0.162
21.54	
21.66	-0.136
21.67	
21.78	-0.110
21.79	-0.107
21.81	
22.03	
22.14	
22.25	-0.034
22.26	
22.37	-0.024
22.38	-0.023
22.39	-0.023
22.41	-0.022
22.42	
22.53	
22.64	-0.012
22.65	-0.012
22.66	-0.011
22.67	-0.011
22.69	-0.011
22.70	-0.010
22.71	-0.010
22.72	-0.010
22.73	
22.95	-0.006
22.96	
23.07	-0.004
23.08	-0.004
23.09	-0.004
23.11	-0.004
23.12	-0.004
23.13	-0.004
23.14	-0.004
23.15	
23.26	-0.003
23.27	
23.39	-0.002
23.40	
23.51	-0.002
23.52	-0.002
23.54	-0.002
23.55	-0.002
23.56	
23.67	
23.78	-0.002
23.79	-0.002
23.81	
24.03	-0.001
24.04	-0.001
24.06	-0.001
24.07	-0.001
24.08	-0.001
24.09	-0.001
24.11	
24.22	-0.001
24.23	-0.001
24.24	-0.001
24.25	-0.001
24.26	-0.001
24.27	-0.001
24.28	
24.39	-0.001
24.40	-0.001
24.42	-0.001
24.43	-0.001
24.44	-0.001
24.46	
24.57	0.000
24.58	0.000
24.59	0.000
24.60	0.000
24.61	0.000
