26.79	-0.210
26.80	
26.90	
27.01	-0.176
27.02	-0.174
27.02	-0.171
27.03	-0.170
27.04	-0.167
27.05	-0.165
27.05	
27.16	-0.129
27.17	-0.127
27.18	
27.28	
27.39	
27.50	-0.044
27.50	
27.61	-0.026
27.62	-0.026
27.62	-0.024
27.63	-0.023
27.64	-0.023
27.65	-0.022
27.65	
27.76	-0.012
27.77	
27.87	-0.006
27.88	-0.006
27.89	
27.99	-0.003
28.00	-0.003
28.01	
28.11	
28.22	
28.33	
28.43	-0.003
28.44	-0.003
28.45	
28.55	-0.003
28.56	-0.003
28.57	-0.004
28.57	-0.004
28.58	-0.004
28.59	
28.69	-0.004
28.70	-0.004
28.71	
28.81	-0.005
28.82	-0.005
28.83	
28.94	-0.006
28.94	-0.006
28.95	-0.006
28.96	-0.006
28.97	-0.006
28.97	-0.006
28.98	-0.006
28.99	-0.006
28.99	
29.10	-0.006
29.11	-0.006
29.11	-0.006
29.12	-0.006
29.13	
29.24	
29.34	-0.007
29.35	-0.007
29.36	
29.46	-0.007
29.47	
29.58	-0.007
