53.03	0.005
53.04	
53.15	0.009
53.17	0.009
53.18	0.009
53.20	
53.31	0.010
53.32	0.010
53.33	0.010
53.34	
53.45	
53.56	0.006
53.57	0.006
53.59	0.006
53.60	0.006
53.61	
53.72	0.002
53.73	
53.84	
53.95	-0.007
53.97	-0.007
53.98	-0.008
53.99	-0.008
54.00	-0.008
54.01	-0.009
54.02	
54.13	-0.012
54.14	
54.25	-0.014
54.26	
54.37	-0.014
54.39	-0.014
54.40	-0.014
54.41	-0.014
54.42	-0.014
54.44	-0.014
54.45	
54.56	-0.011
54.57	
54.68	-0.008
54.69	-0.008
54.71	-0.007
54.72	
54.83	-0.004
54.84	-0.004
54.85	
54.96	
55.08	
55.19	0.004
55.20	0.004
55.21	0.004
55.22	
55.33	0.004
55.34	
55.45	0.004
55.46	
55.57	
55.69	
55.80	
55.91	
56.02	-0.007
56.03	-0.007
56.04	-0.007
56.05	-0.007
56.06	
56.17	-0.008
56.18	-0.008
56.19	-0.008
56.21	-0.008
56.22	-0.008
56.23	-0.008
56.24	-0.008
56.25	-0.008
56.26	-0.008
56.27	-0.008
56.28	-0.008
56.30	-0.008
56.31	-0.008
56.32	-0.008
56.33	-0.008
56.34	
56.45	-0.008
56.46	-0.008
56.47	-0.008
56.49	
56.60	
56.71	-0.006
56.72	-0.006
56.73	-0.005
56.75	
56.86	-0.003
56.87	-0.003
56.88	
56.99	-0.002
57.00	-0.002
57.01	-0.002
57.02	
57.13	0.000
57.14	0.000
57.15	0.000
57.17	0.000
57.18	0.000
57.19	0.000
57.21	0.000
57.22	0.000
57.23	
57.34	0.000
57.35	0.000
57.36	
57.47	0.000
57.48	0.000
57.49	-0.001
57.51	-0.001
57.52	-0.001
57.53	
57.64	-0.002
57.65	
57.76	-0.003
57.77	-0.003
57.79	-0.003
57.80	-0.003
57.81	-0.003
57.82	-0.003
57.83	-0.003
57.84	-0.003
57.86	-0.003
57.87	
57.98	-0.004
57.99	-0.004
